2025-05-23 06:25:03,613 [INFO] wb_api: Приложение запущено внутри контейнера
web-1  | 2025-05-23 06:25:03,676 [INFO] yandex_api: Приложение запущено
web-1  | Типы доставки: ПВЗ, По клику                                                                                                                                                                                                                                     
web-1  | Пошлина: 4767 ₽                                                                                                                                                                                                                                                  
web-1  | Характеристики:                                                                                                                                                                                                                                                  
web-1  |   Диагональ экрана:: 6.2"                                                                                                                                                                                                                                        
web-1  |   Встроенная память:: 128 ГБ
web-1  |   Оперативная память:: 8 ГБ                                                                                                                                                                                                                                      
web-1  |   Версия:: для других стран                                                                                                                                                                                                                                      
web-1  |   Количество основных камер:: 3                                                                                                                                                                                                                                  
web-1  |                                                                                                                                                                                                                                                                  
web-1  | 2025-05-23 06:25:17,000 [INFO] yandex_api: Попытка загрузки изображения: https://avatars.mds.yandex.net/get-mpic/11395611/2a0000018d925653dc318d4858b8b9d8cc74/orig                                                                                              
web-1  | 2025-05-23 06:25:17,456 [INFO] yandex_api: Успешно сохранено: media/image/102662400826/1.jpg                                                                                                                                                                     
web-1  | 2025-05-23 06:25:17,456 [INFO] yandex_api: product: ID товара: 102662400826
web-1  | Название: Смартфон Samsung Galaxy S24 8/128Gb, черный black Global Version                                                                                                                                                                                       
web-1  | Бренд: Смартфон                                                                                                                                                                                                                                                  
web-1  | Цена: 49163 ₽                                                                                                                                                                                                                                                    
web-1  | Цена без скидки: 55239 ₽                                                                                                                                                                                                                                         
web-1  | Рейтинг: 5.0                                                                                                                                                                                                                                                     
web-1  | Количество отзывов: 2                                                                                                                                                                                                                                            
web-1  | Магазин: Пэй                                                                                                                                                                                                                                                     
web-1  | Ссылка на товар: https://market.yandex.ru/product--smartfon-samsung-galaxy-s24-8-128-gb-dual-nano-sim-esim-onyx-black/49508300?hid=90401&sku=102662400826&show-uid=17479707157871132293706002&from=search&cpa=1&do-waremd5=KlJmEyNQUVoQA8ysfJkHXQ&sponsored=1&cpc=-C20i2r2ypxyuXkMyeuy9nVBtTsPIdpEI5H8NY_hNn7PnLCxcz8DkvmqZIgykG_kw2ZulCN63PiUJ2uzeBy-DoKunNTjabLyH-iR3lePFBc5MwM7_fPbXm0EYXmsCjM1IpVldc5rMr4yWwLha9n9449CrcNLZdIF-Sd8A5KAmpj8R1G_xWmBCQGbKKkCIFwnHjJrF1dSgk5b5QnuvboImM752cEBh2jyozioKeDncA11BNPTAxGsTq0vAtgeGJ6-e-nN2vLh0Fj8tZFE0FN16Rl9TQZU3OpCwvTM6MkSOUWd-Ef6vVHD94H8SCglVacik_eV7nI4zCa9G1MoLLtVRNru8ho2rSBqoh8bBaikIUF-j_OaOk97uVmsVF8-T-1OwaxIUcq2ux0IVdw5FK6k7kJbmnpQI0TAqsPI-7b_wyj1QSWDFEtT3IAhLgkmBfZqhArRKvQZwIdu_LvHyq5w0NJ9nhhE-uRDaWVfTuto_gzLE0QcvLUyBXJX3_qxBM7Tsi9HJPRvd5cL8BuU0yMX2cixt8g7ueVH&cc=CiBkOGVlM2UzN2VhNTA5OTViOGRiODViY2M0ZjJjZmJhYxCIAoB95u0G&uniqueId=67448673&cpm-adv=1
web-1  | Ссылка на изображение: https://avatars.mds.yandex.net/get-mpic/5232557/img_id2556303069502217976.png/orig
web-1  | Дата доставки: 2 июня
web-1  | Типы доставки: ПВЗ, По клику                                                                                                                                                                                                                                     
